,Model,Metric,Score
642,Decision Tree,F1_score,0.6851851851851852
643,Decision Tree,F1_score,0.8163265306122449
644,Decision Tree,F1_score,0.8760330578512397
645,Linear SVM,F1_score,0.7741935483870969
646,Linear SVM,F1_score,0.9607843137254902
647,Linear SVM,F1_score,0.64
648,Linear SVM,F1_score,0.9111111111111111
649,Linear SVM,F1_score,0.8793103448275862
650,DT-based Bagging,F1_score,0.9024390243902439
651,DT-based Bagging,F1_score,0.9607843137254902
652,DT-based Bagging,F1_score,0.702127659574468
653,DT-based Bagging,F1_score,0.8224299065420562
654,DT-based Bagging,F1_score,0.9904761904761905
655,RandomForest,F1_score,0.888888888888889
656,RandomForest,F1_score,0.9807692307692307
657,RandomForest,F1_score,0.6875
658,RandomForest,F1_score,0.8301886792452831
659,RandomForest,F1_score,1.0
660,AdaBoost,F1_score,0.9278350515463918
661,AdaBoost,F1_score,1.0
662,AdaBoost,F1_score,0.7096774193548386
663,AdaBoost,F1_score,0.8
664,AdaBoost,F1_score,0.9904761904761905
665,GradientBoost,F1_score,1.0
666,GradientBoost,F1_score,1.0
667,GradientBoost,F1_score,0.702127659574468
668,GradientBoost,F1_score,0.8301886792452831
669,GradientBoost,F1_score,1.0
670,XGBoost,F1_score,0.9411764705882353
671,XGBoost,F1_score,0.9807692307692307
672,XGBoost,F1_score,0.6881720430107527
673,XGBoost,F1_score,0.8349514563106797
674,XGBoost,F1_score,1.0
675,CatBoost,F1_score,0.888888888888889
676,CatBoost,F1_score,0.9904761904761905
677,CatBoost,F1_score,0.702127659574468
678,CatBoost,F1_score,0.8627450980392156
679,CatBoost,F1_score,1.0
680,Decision Tree,F1_score,0.888888888888889
681,Decision Tree,F1_score,0.9292929292929293
682,Decision Tree,F1_score,0.6851851851851852
683,Decision Tree,F1_score,0.8163265306122449
684,Decision Tree,F1_score,0.8760330578512397
685,Linear SVM,F1_score,0.7741935483870969
686,Linear SVM,F1_score,0.9607843137254902
687,Linear SVM,F1_score,0.64
688,Linear SVM,F1_score,0.9111111111111111
689,Linear SVM,F1_score,0.8793103448275862
690,DT-based Bagging,F1_score,0.9156626506024096
691,DT-based Bagging,F1_score,0.9807692307692307
692,DT-based Bagging,F1_score,0.702127659574468
693,DT-based Bagging,F1_score,0.8269230769230769
694,DT-based Bagging,F1_score,1.0
695,RandomForest,F1_score,0.9156626506024096
696,RandomForest,F1_score,0.970873786407767
697,RandomForest,F1_score,0.6875
698,RandomForest,F1_score,0.8224299065420562
699,RandomForest,F1_score,0.9904761904761905
700,AdaBoost,F1_score,1.0
701,AdaBoost,F1_score,0.9904761904761905
702,AdaBoost,F1_score,0.7096774193548386
703,AdaBoost,F1_score,0.8224299065420562
704,AdaBoost,F1_score,0.9904761904761905
705,GradientBoost,F1_score,1.0
706,GradientBoost,F1_score,1.0
707,GradientBoost,F1_score,0.702127659574468
708,GradientBoost,F1_score,0.8301886792452831
709,GradientBoost,F1_score,1.0
710,XGBoost,F1_score,0.9411764705882353
711,XGBoost,F1_score,0.9807692307692307
712,XGBoost,F1_score,0.6881720430107527
713,XGBoost,F1_score,0.8349514563106797
714,XGBoost,F1_score,1.0
715,CatBoost,F1_score,0.888888888888889
716,CatBoost,F1_score,0.9904761904761905
717,CatBoost,F1_score,0.702127659574468
718,CatBoost,F1_score,0.8627450980392156
719,CatBoost,F1_score,1.0
720,Decision Tree,F1_score,0.888888888888889
721,Decision Tree,F1_score,0.9292929292929293
722,Decision Tree,F1_score,0.6851851851851852
723,Decision Tree,F1_score,0.8163265306122449
724,Decision Tree,F1_score,0.8760330578512397
725,Linear SVM,F1_score,0.7741935483870969
726,Linear SVM,F1_score,0.9607843137254902
727,Linear SVM,F1_score,0.64
728,Linear SVM,F1_score,0.9111111111111111
729,Linear SVM,F1_score,0.8793103448275862
730,DT-based Bagging,F1_score,0.9411764705882353
731,DT-based Bagging,F1_score,0.970873786407767
732,DT-based Bagging,F1_score,0.7083333333333334
733,DT-based Bagging,F1_score,0.8235294117647058
734,DT-based Bagging,F1_score,0.9807692307692307
735,RandomForest,F1_score,0.9024390243902439
736,RandomForest,F1_score,0.9807692307692307
737,RandomForest,F1_score,0.6875
738,RandomForest,F1_score,0.8301886792452831
739,RandomForest,F1_score,1.0
740,AdaBoost,F1_score,0.9
741,AdaBoost,F1_score,1.0
742,AdaBoost,F1_score,0.7096774193548386
743,AdaBoost,F1_score,0.8411214953271028
744,AdaBoost,F1_score,0.9904761904761905
745,GradientBoost,F1_score,1.0
746,GradientBoost,F1_score,1.0
747,GradientBoost,F1_score,0.702127659574468
748,GradientBoost,F1_score,0.8301886792452831
749,GradientBoost,F1_score,1.0
750,XGBoost,F1_score,0.9411764705882353
751,XGBoost,F1_score,0.9807692307692307
752,XGBoost,F1_score,0.6881720430107527
753,XGBoost,F1_score,0.8349514563106797
754,XGBoost,F1_score,1.0
755,CatBoost,F1_score,0.888888888888889
756,CatBoost,F1_score,0.9904761904761905
757,CatBoost,F1_score,0.702127659574468
758,CatBoost,F1_score,0.8627450980392156
759,CatBoost,F1_score,1.0
760,Decision Tree,F1_score,0.888888888888889
761,Decision Tree,F1_score,0.9292929292929293
762,Decision Tree,F1_score,0.6851851851851852
763,Decision Tree,F1_score,0.8163265306122449
764,Decision Tree,F1_score,0.8760330578512397
765,Linear SVM,F1_score,0.7741935483870969
766,Linear SVM,F1_score,0.9607843137254902
767,Linear SVM,F1_score,0.64
768,Linear SVM,F1_score,0.9111111111111111
769,Linear SVM,F1_score,0.8793103448275862
770,DT-based Bagging,F1_score,0.9411764705882353
771,DT-based Bagging,F1_score,0.970873786407767
772,DT-based Bagging,F1_score,0.702127659574468
773,DT-based Bagging,F1_score,0.8301886792452831
774,DT-based Bagging,F1_score,1.0
775,RandomForest,F1_score,0.9411764705882353
776,RandomForest,F1_score,0.9607843137254902
777,RandomForest,F1_score,0.7010309278350516
778,RandomForest,F1_score,0.8301886792452831
779,RandomForest,F1_score,0.9904761904761905
780,AdaBoost,F1_score,0.9090909090909091
781,AdaBoost,F1_score,0.9904761904761905
782,AdaBoost,F1_score,0.7096774193548386
783,AdaBoost,F1_score,0.8148148148148148
784,AdaBoost,F1_score,0.9807692307692307
785,GradientBoost,F1_score,1.0
786,GradientBoost,F1_score,1.0
787,GradientBoost,F1_score,0.702127659574468
788,GradientBoost,F1_score,0.8301886792452831
789,GradientBoost,F1_score,1.0
790,XGBoost,F1_score,0.9411764705882353
791,XGBoost,F1_score,0.9807692307692307
792,XGBoost,F1_score,0.6881720430107527
793,XGBoost,F1_score,0.8349514563106797
794,XGBoost,F1_score,1.0
795,CatBoost,F1_score,0.888888888888889
796,CatBoost,F1_score,0.9904761904761905
797,CatBoost,F1_score,0.702127659574468
798,CatBoost,F1_score,0.8627450980392156
799,CatBoost,F1_score,1.0
800,Decision Tree,Accuracy,0.898876404494382
801,Decision Tree,Accuracy,0.9204545454545454
802,Decision Tree,Accuracy,0.6222222222222222
803,Decision Tree,Accuracy,0.7777777777777778
804,Decision Tree,Accuracy,0.8295454545454546
805,Linear SVM,Accuracy,0.7640449438202247
806,Linear SVM,Accuracy,0.9545454545454546
807,Linear SVM,Accuracy,0.6
808,Linear SVM,Accuracy,0.9012345679012346
809,Linear SVM,Accuracy,0.8409090909090909
810,DT-based Bagging,Accuracy,0.9213483146067416
811,DT-based Bagging,Accuracy,0.9772727272727273
812,DT-based Bagging,Accuracy,0.6555555555555556
813,DT-based Bagging,Accuracy,0.7654320987654321
814,DT-based Bagging,Accuracy,1.0
815,RandomForest,Accuracy,0.9101123595505618
816,RandomForest,Accuracy,0.9659090909090909
817,RandomForest,Accuracy,0.6777777777777778
818,RandomForest,Accuracy,0.7777777777777778
819,RandomForest,Accuracy,1.0
820,AdaBoost,Accuracy,0.9550561797752809
821,AdaBoost,Accuracy,1.0
822,AdaBoost,Accuracy,0.7
823,AdaBoost,Accuracy,0.7777777777777778
824,AdaBoost,Accuracy,0.9886363636363636
825,GradientBoost,Accuracy,1.0
826,GradientBoost,Accuracy,1.0
827,GradientBoost,Accuracy,0.6888888888888889
828,GradientBoost,Accuracy,0.7777777777777778
829,GradientBoost,Accuracy,1.0
830,XGBoost,Accuracy,0.9438202247191011
831,XGBoost,Accuracy,0.9772727272727273
832,XGBoost,Accuracy,0.6777777777777778
833,XGBoost,Accuracy,0.7901234567901234
834,XGBoost,Accuracy,1.0
835,CatBoost,Accuracy,0.898876404494382
836,CatBoost,Accuracy,0.9886363636363636
837,CatBoost,Accuracy,0.6888888888888889
838,CatBoost,Accuracy,0.8271604938271605
839,CatBoost,Accuracy,1.0
840,Decision Tree,Accuracy,0.898876404494382
841,Decision Tree,Accuracy,0.9204545454545454
842,Decision Tree,Accuracy,0.6222222222222222
843,Decision Tree,Accuracy,0.7777777777777778
844,Decision Tree,Accuracy,0.8295454545454546
845,Linear SVM,Accuracy,0.7640449438202247
846,Linear SVM,Accuracy,0.9545454545454546
847,Linear SVM,Accuracy,0.6
848,Linear SVM,Accuracy,0.9012345679012346
849,Linear SVM,Accuracy,0.8409090909090909
850,DT-based Bagging,Accuracy,0.9662921348314607
851,DT-based Bagging,Accuracy,0.9772727272727273
852,DT-based Bagging,Accuracy,0.7111111111111111
853,DT-based Bagging,Accuracy,0.7530864197530864
854,DT-based Bagging,Accuracy,0.9772727272727273
855,RandomForest,Accuracy,0.9213483146067416
856,RandomForest,Accuracy,0.9545454545454546
857,RandomForest,Accuracy,0.6777777777777778
858,RandomForest,Accuracy,0.7777777777777778
859,RandomForest,Accuracy,1.0
860,AdaBoost,Accuracy,0.9101123595505618
861,AdaBoost,Accuracy,1.0
862,AdaBoost,Accuracy,0.7
863,AdaBoost,Accuracy,0.7037037037037037
864,AdaBoost,Accuracy,0.9886363636363636
865,GradientBoost,Accuracy,1.0
866,GradientBoost,Accuracy,1.0
867,GradientBoost,Accuracy,0.6888888888888889
868,GradientBoost,Accuracy,0.7777777777777778
869,GradientBoost,Accuracy,1.0
870,XGBoost,Accuracy,0.9438202247191011
871,XGBoost,Accuracy,0.9772727272727273
872,XGBoost,Accuracy,0.6777777777777778
873,XGBoost,Accuracy,0.7901234567901234
874,XGBoost,Accuracy,1.0
875,CatBoost,Accuracy,0.898876404494382
876,CatBoost,Accuracy,0.9886363636363636
877,CatBoost,Accuracy,0.6888888888888889
878,CatBoost,Accuracy,0.8271604938271605
879,CatBoost,Accuracy,1.0
880,Decision Tree,Accuracy,0.898876404494382
881,Decision Tree,Accuracy,0.9204545454545454
882,Decision Tree,Accuracy,0.6222222222222222
883,Decision Tree,Accuracy,0.7777777777777778
884,Decision Tree,Accuracy,0.8295454545454546
885,Linear SVM,Accuracy,0.7640449438202247
886,Linear SVM,Accuracy,0.9545454545454546
887,Linear SVM,Accuracy,0.6
888,Linear SVM,Accuracy,0.9012345679012346
889,Linear SVM,Accuracy,0.8409090909090909
890,DT-based Bagging,Accuracy,0.9325842696629213
891,DT-based Bagging,Accuracy,0.9772727272727273
892,DT-based Bagging,Accuracy,0.6888888888888889
893,DT-based Bagging,Accuracy,0.7777777777777778
894,DT-based Bagging,Accuracy,1.0
895,RandomForest,Accuracy,0.9213483146067416
896,RandomForest,Accuracy,0.9431818181818182
897,RandomForest,Accuracy,0.6777777777777778
898,RandomForest,Accuracy,0.7777777777777778
899,RandomForest,Accuracy,0.9886363636363636
900,AdaBoost,Accuracy,0.9775280898876404
901,AdaBoost,Accuracy,1.0
902,AdaBoost,Accuracy,0.7
903,AdaBoost,Accuracy,0.8024691358024691
904,AdaBoost,Accuracy,0.9772727272727273
905,GradientBoost,Accuracy,1.0
906,GradientBoost,Accuracy,1.0
907,GradientBoost,Accuracy,0.6888888888888889
908,GradientBoost,Accuracy,0.7777777777777778
909,GradientBoost,Accuracy,1.0
910,XGBoost,Accuracy,0.9438202247191011
911,XGBoost,Accuracy,0.9772727272727273
912,XGBoost,Accuracy,0.6777777777777778
913,XGBoost,Accuracy,0.7901234567901234
914,XGBoost,Accuracy,1.0
915,CatBoost,Accuracy,0.898876404494382
916,CatBoost,Accuracy,0.9886363636363636
917,CatBoost,Accuracy,0.6888888888888889
918,CatBoost,Accuracy,0.8271604938271605
919,CatBoost,Accuracy,1.0
920,Decision Tree,Accuracy,0.898876404494382
921,Decision Tree,Accuracy,0.9204545454545454
922,Decision Tree,Accuracy,0.6222222222222222
923,Decision Tree,Accuracy,0.7777777777777778
924,Decision Tree,Accuracy,0.8295454545454546
925,Linear SVM,Accuracy,0.7640449438202247
926,Linear SVM,Accuracy,0.9545454545454546
927,Linear SVM,Accuracy,0.6
928,Linear SVM,Accuracy,0.9012345679012346
929,Linear SVM,Accuracy,0.8409090909090909
930,DT-based Bagging,Accuracy,0.9438202247191011
931,DT-based Bagging,Accuracy,0.9431818181818182
932,DT-based Bagging,Accuracy,0.7333333333333333
933,DT-based Bagging,Accuracy,0.7777777777777778
934,DT-based Bagging,Accuracy,1.0
935,RandomForest,Accuracy,0.9213483146067416
936,RandomForest,Accuracy,0.9772727272727273
937,RandomForest,Accuracy,0.6777777777777778
938,RandomForest,Accuracy,0.7654320987654321
939,RandomForest,Accuracy,0.9886363636363636
940,AdaBoost,Accuracy,0.9438202247191011
941,AdaBoost,Accuracy,0.9886363636363636
942,AdaBoost,Accuracy,0.7
943,AdaBoost,Accuracy,0.7901234567901234
944,AdaBoost,Accuracy,0.9772727272727273
945,GradientBoost,Accuracy,1.0
946,GradientBoost,Accuracy,1.0
947,GradientBoost,Accuracy,0.6888888888888889
948,GradientBoost,Accuracy,0.7777777777777778
949,GradientBoost,Accuracy,1.0
950,XGBoost,Accuracy,0.9438202247191011
951,XGBoost,Accuracy,0.9772727272727273
952,XGBoost,Accuracy,0.6777777777777778
953,XGBoost,Accuracy,0.7901234567901234
954,XGBoost,Accuracy,1.0
955,CatBoost,Accuracy,0.898876404494382
956,CatBoost,Accuracy,0.9886363636363636
957,CatBoost,Accuracy,0.6888888888888889
958,CatBoost,Accuracy,0.8271604938271605
959,CatBoost,Accuracy,1.0
960,Decision Tree,Accuracy,0.898876404494382
961,Decision Tree,Accuracy,0.9204545454545454
962,Decision Tree,Accuracy,0.7333333333333333
963,Decision Tree,Accuracy,0.7777777777777778
964,Decision Tree,Accuracy,0.8295454545454546
965,Linear SVM,Accuracy,0.7640449438202247
966,Linear SVM,Accuracy,0.9545454545454546
967,Linear SVM,Accuracy,0.6
968,Linear SVM,Accuracy,0.9012345679012346
969,Linear SVM,Accuracy,0.8409090909090909
970,DT-based Bagging,Accuracy,0.9213483146067416
971,DT-based Bagging,Accuracy,0.9886363636363636
972,DT-based Bagging,Accuracy,0.6888888888888889
973,DT-based Bagging,Accuracy,0.8271604938271605
974,DT-based Bagging,Accuracy,0.9886363636363636
975,RandomForest,Accuracy,0.9213483146067416
976,RandomForest,Accuracy,0.9545454545454546
977,RandomForest,Accuracy,0.6888888888888889
978,RandomForest,Accuracy,0.7654320987654321
979,RandomForest,Accuracy,0.9886363636363636
980,AdaBoost,Accuracy,0.898876404494382
981,AdaBoost,Accuracy,1.0
982,AdaBoost,Accuracy,0.7
983,AdaBoost,Accuracy,0.7283950617283951
984,AdaBoost,Accuracy,0.9772727272727273
985,GradientBoost,Accuracy,1.0
986,GradientBoost,Accuracy,1.0
987,GradientBoost,Accuracy,0.6888888888888889
988,GradientBoost,Accuracy,0.7777777777777778
989,GradientBoost,Accuracy,1.0
990,XGBoost,Accuracy,0.9438202247191011
991,XGBoost,Accuracy,0.9772727272727273
992,XGBoost,Accuracy,0.6777777777777778
993,XGBoost,Accuracy,0.7901234567901234
994,XGBoost,Accuracy,1.0
995,CatBoost,Accuracy,0.898876404494382
996,CatBoost,Accuracy,0.9886363636363636
997,CatBoost,Accuracy,0.6888888888888889
998,CatBoost,Accuracy,0.8271604938271605
999,CatBoost,Accuracy,1.0
1000,Decision Tree,Accuracy,0.898876404494382
1001,Decision Tree,Accuracy,0.9204545454545454
1002,Decision Tree,Accuracy,0.6222222222222222
1003,Decision Tree,Accuracy,0.7777777777777778
1004,Decision Tree,Accuracy,0.8295454545454546
1005,Linear SVM,Accuracy,0.7640449438202247
1006,Linear SVM,Accuracy,0.9545454545454546
1007,Linear SVM,Accuracy,0.6
1008,Linear SVM,Accuracy,0.9012345679012346
1009,Linear SVM,Accuracy,0.8409090909090909
1010,DT-based Bagging,Accuracy,0.9438202247191011
1011,DT-based Bagging,Accuracy,0.9318181818181818
1012,DT-based Bagging,Accuracy,0.7
1013,DT-based Bagging,Accuracy,0.7283950617283951
1014,DT-based Bagging,Accuracy,0.9886363636363636
1015,RandomForest,Accuracy,0.9213483146067416
1016,RandomForest,Accuracy,0.9772727272727273
1017,RandomForest,Accuracy,0.6777777777777778
1018,RandomForest,Accuracy,0.7777777777777778
1019,RandomForest,Accuracy,0.9886363636363636
1020,AdaBoost,Accuracy,0.9662921348314607
1021,AdaBoost,Accuracy,0.9886363636363636
1022,AdaBoost,Accuracy,0.7
1023,AdaBoost,Accuracy,0.7654320987654321
1024,AdaBoost,Accuracy,0.9772727272727273
1025,GradientBoost,Accuracy,1.0
1026,GradientBoost,Accuracy,1.0
1027,GradientBoost,Accuracy,0.6888888888888889
1028,GradientBoost,Accuracy,0.7777777777777778
1029,GradientBoost,Accuracy,1.0
1030,XGBoost,Accuracy,0.9438202247191011
1031,XGBoost,Accuracy,0.9772727272727273
1032,XGBoost,Accuracy,0.6777777777777778
1033,XGBoost,Accuracy,0.7901234567901234
1034,XGBoost,Accuracy,1.0
1035,CatBoost,Accuracy,0.898876404494382
1036,CatBoost,Accuracy,0.9886363636363636
1037,CatBoost,Accuracy,0.6888888888888889
1038,CatBoost,Accuracy,0.8271604938271605
1039,CatBoost,Accuracy,1.0
1040,Decision Tree,Accuracy,0.898876404494382
1041,Decision Tree,Accuracy,0.9204545454545454
1042,Decision Tree,Accuracy,0.7333333333333333
1043,Decision Tree,Accuracy,0.7777777777777778
1044,Decision Tree,Accuracy,0.8295454545454546
1045,Linear SVM,Accuracy,0.7640449438202247
1046,Linear SVM,Accuracy,0.9545454545454546
1047,Linear SVM,Accuracy,0.6
1048,Linear SVM,Accuracy,0.9012345679012346
1049,Linear SVM,Accuracy,0.8409090909090909
1050,DT-based Bagging,Accuracy,0.9325842696629213
1051,DT-based Bagging,Accuracy,0.9659090909090909
1052,DT-based Bagging,Accuracy,0.6888888888888889
1053,DT-based Bagging,Accuracy,0.7901234567901234
1054,DT-based Bagging,Accuracy,0.9886363636363636
1055,RandomForest,Accuracy,0.898876404494382
1056,RandomForest,Accuracy,0.9772727272727273
1057,RandomForest,Accuracy,0.6777777777777778
1058,RandomForest,Accuracy,0.7530864197530864
1059,RandomForest,Accuracy,1.0
1060,AdaBoost,Accuracy,0.898876404494382
1061,AdaBoost,Accuracy,1.0
1062,AdaBoost,Accuracy,0.7
1063,AdaBoost,Accuracy,0.7901234567901234
1064,AdaBoost,Accuracy,0.9659090909090909
1065,GradientBoost,Accuracy,1.0
1066,GradientBoost,Accuracy,1.0
1067,GradientBoost,Accuracy,0.6888888888888889
1068,GradientBoost,Accuracy,0.7777777777777778
1069,GradientBoost,Accuracy,1.0
1070,XGBoost,Accuracy,0.9438202247191011
1071,XGBoost,Accuracy,0.9772727272727273
1072,XGBoost,Accuracy,0.6777777777777778
1073,XGBoost,Accuracy,0.7901234567901234
1074,XGBoost,Accuracy,1.0
1075,CatBoost,Accuracy,0.898876404494382
1076,CatBoost,Accuracy,0.9886363636363636
1077,CatBoost,Accuracy,0.6888888888888889
1078,CatBoost,Accuracy,0.8271604938271605
1079,CatBoost,Accuracy,1.0
1080,Decision Tree,Accuracy,0.898876404494382
1081,Decision Tree,Accuracy,0.9204545454545454
1082,Decision Tree,Accuracy,0.7333333333333333
1083,Decision Tree,Accuracy,0.7777777777777778
1084,Decision Tree,Accuracy,0.8295454545454546
1085,Linear SVM,Accuracy,0.7640449438202247
1086,Linear SVM,Accuracy,0.9545454545454546
1087,Linear SVM,Accuracy,0.6
1088,Linear SVM,Accuracy,0.9012345679012346
1089,Linear SVM,Accuracy,0.8409090909090909
1090,DT-based Bagging,Accuracy,0.898876404494382
1091,DT-based Bagging,Accuracy,0.9431818181818182
1092,DT-based Bagging,Accuracy,0.6666666666666666
1093,DT-based Bagging,Accuracy,0.7777777777777778
1094,DT-based Bagging,Accuracy,1.0
1095,RandomForest,Accuracy,0.898876404494382
1096,RandomForest,Accuracy,0.9545454545454546
1097,RandomForest,Accuracy,0.6888888888888889
1098,RandomForest,Accuracy,0.7777777777777778
1099,RandomForest,Accuracy,1.0
1100,AdaBoost,Accuracy,0.8876404494382022
1101,AdaBoost,Accuracy,1.0
1102,AdaBoost,Accuracy,0.7
1103,AdaBoost,Accuracy,0.8024691358024691
1104,AdaBoost,Accuracy,0.9772727272727273
1105,GradientBoost,Accuracy,1.0
1106,GradientBoost,Accuracy,1.0
1107,GradientBoost,Accuracy,0.6888888888888889
